,laptops,prices,ratings,votes
714,"Dell Inspiron 14"" Laptop - Ice Blue (Intel Core 7 - 150U/32GB RAM/1TB SSD)",$1300.3700000000001,3.75,4
715,"Lenovo Legion 9i Gen 10 Intel Laptop, 18"" IPS 240Hz, Intel Core Ultra 9 275HX, 32GB, NVIDIA RTX 5080 GPU 16GB GDDR7, 1TB SSD, For Gaming",$4955.79,0.0,0
716,"Refurbished (Excellent), Lenovo ThinkPad P51, 15.6"" 1080p FHD, Fast Intel i7-7700HQ, 32GB RAM, Autodesk™ Certified Nvidia Quadro M1200 GPU, Highspeed 1TB SSD, Cam/Mic, Free Dock",$759.99,0.0,0
717,"HP 17.3"" HD+ BrightView Laptop, Intel Celeron N4120, 1.16TB Storage (1TB SSD + 160GB Docking Station Set), 32GB RAM, Intel UHD Graphics, Windows 11 Home, Rose Gold",$949,0.0,0
718,"Dell Pro 16 FHD+ IPS 16"" Laptop, Intel Core i5-120U, 32GB DDR5 1TB SSD, Wi-Fi 6E, Win 11 Pro, TPM 2.0, Backlit Keyboard, IR Camera, Anti-glare, HDMI, Bluetooth, Black",$1169.99,5.0,1
719,"Custom HP EliteBook 840 G7 Laptop (Intel i7-10510U, 32GB RAM, 512GB PCIe SSD, Intel UHD, Win 11 Pro)",$799,0.0,0
720,"Dell 15.6"" 120Hz FHD IPS Laptop, 13th Gen Intel Core i5-1334U, 32GB RAM 1TB SSD, Windows 11 Home, Wi-Fi 6, Lightweight, Anti‑glare, Black",$789.99,0.0,0
721,"Dell Db14250 14"" Laptop with Intel® Core™ Ultra 7-258V Processor, 1TB SSD, 32 GB RAM, Intel® Arc™ Graphics, Windows 11 Home - Ice Blue",$1299.99,5.0,1
722,"Open Box - ASUS ProArt PX13 13.3"" OLED Touchscreen 2-in-1 Laptop -Nano Black (AMD Ryzen AI 9 HX 370/1TB SSD/32GB RAM/GeForce RTX 4060)",$2349.99,2.0,2
723,"Refurbished (Excellent) - HP EliteBook 850 G8 15.6"" Laptop (Intel Core i7-1185G7/32GB RAM/512GB NVMe SSD/Windows 11 Pro) - Certified Refurbished",$654.99,3.0,2
724,"Open Box Dell Plus 16-in Large Touchscreen, Gaming on Intel Ultra 9 288V w/ Arc Graphics, 32GB RAM, 1TB SSD, Finger/Face Unlock, High-end Copilot+ (48 TOPS NPU for AI), Ice Blue",$1499.99,0.0,0
725,"Refurbished (Excellent) HP EliteBook 850 G7 Laptop | 15.6"" 1920x1080 FHD | Core i7 - 10510U - 1TB SSD Hard Drive - 32GB RAM | 4 cores @ 4.9 GHz Win 11 Pro Silver",$624.99,1.0,1
726,"Lenovo ThinkPad T14s Gen 6 14"" WUXGA IPS Business Laptop, AMD Ryzen 7 PRO 360, 32GB LPDDR5X RAM, 1TB SSD, AMD Radeon 880M, Wi-Fi 7, Windows 11 Pro, Black, French Bilingual Keyboard",$1289.99,0.0,0
727,"Lenovo Legion 7i Gen 10 Intel Laptop, 16"" Low Blue Light, Intel Core Ultra 9 275HX, 32GB, NVIDIA RTX 5070 GPU 8GB GDDR7, 2TB, For Gaming",$3065.79,4.54,13
728,"Open Box - ASUS Vivobook S16 16"" AI Laptop - Matte Grey (AMD Ryzen 7 260/32GB RAM/1TB SSD/Windows 11 Home)",$900.39,0.0,0
729,"HP 15.6"" Full HD TouchScreen Laptop 1920 x 1080, Intel Core i7-1355U, 32GB DDR4 1TB SSD, Windows 11 Home, Microsoft Copilot, Wi-Fi 6, Natural Silver",$1079.99,0.0,0
730,Open Box - Acer 15.6” Aspire 3 Laptop (AMD Ryzen 7-5700U/32Gb RAM/1.0Tb SSD/Win11) - 1 Year Warranty,$599,0.0,0
731,"Dell Inspiron 15.6"" Full HD 1920 x 1080 Touchscreen Laptop, AMD Ryzen 7 7730U, 32GB DDR4 1TB SSD, AMD Radeon Graphics, Windows 11 Home, Thin & Lightweight Design, Black",$879.99,0.0,0
732,"LG Gram Pro 17"" Laptop - Black (Intel Core Ultra9 285H/32GB RAM/1TB SSD/GeForce RTX 5050/Windows 11)",$3600.39,4.0,2
733,"Dell 15 15.6"" FHD 120Hz IPS Laptop, Intel Core 3 100U, 32GB DDR4 512GB SSD, Intel UHD Graphics, Windows 11 Home, Wi-Fi 6, Bluetooth, Lightweight & Portable, Anti-Glare, HDMI, Black",$599.99,0.0,0
734,"Lenovo ThinkPad E14 IPS 14"" Laptop, Ryzen 7-7735U, 32GB DDR5 1TB, AMD Radeon 680M, Windows 11 Pro, Dolby Audio, Ultra Light, Long Battery Life, Wi-Fi 6, Bluetooth 5.3, Grey",$1239.99,0.0,0
735,"HP 15.6"" Full HD 1920 x 1080 IPS Touchscreen Laptop, Intel Core i7-1255U, 32GB RAM, 1TB SSD, Windows 11 Home S Mode, Natural Silver, Intel Iris Xe Graphics, One Year Warranty",$1079.99,4.0,1
736,"Open Box - HP 15.6"" Laptop - Natural Silver (Intel Core Ultra 7-155H/32GB RAM/1TB SSD/Windows 11)",$909.99,0.0,0
737,"HP 15.6"" FHD Laptop, Intel Core i7-1255u, 32GB DDR4 1TB SSD, Wi-Fi 6, Windows 11 Home, Slim & Powerful, Anti-glare, Bluetooth, Fast Charge, Camera privacy shutter, Silver",$989.99,0.0,0
738,"Lenovo Legion Pro 5i Gen 10 Intel Laptop, 16"" Low Blue Light, Intel Core Ultra 7 255HX, 32GB, NVIDIA RTX 5070 GPU 8GB GDDR7, 1TB SSD, For Gaming",$2100.79,4.73,26
739,"Open Box - HP OmniBook Ultra 16"" OLED Copilot+ PC Laptop - Glacier Silver (Ryzen Ai 7 350/32GB RAM/1TB SSD)",$1440.39,5.0,2
740,"Open Box - HP 15.6"" Laptop - Natural Silver (Intel Core Ultra 7-155H/32GB RAM/1TB SSD/Windows 11)",$1170.39,0.0,0
741,"Dell 15 FHD (1920x1080) IPS 15.6"" Touchscreen Laptop, Intel Core i7-1355U, 32GB DDR4 2TB SSD, Intel UHD, Windows 11 Home, Wi-Fi 6, Bluetooth, Lightweight, Anti-Glare, HDMI, Black",$1069.99,5.0,1
742,Open Box - Acer 16” Swift Go Touch Screen (Intel Core Ultra 9 - 185H/32Gb RAM/1.0Tb SSD/Win11) w/ 1 Year Warranty,$1169,5.0,1
743,"Dell Inspiron 14"" FHD+ IPS Laptop, Intel Core 7 150U, 32GB DDR5 1TB SSD, Wi-Fi 6, Fingerprint Reader, Backlit Keyboard, Windows 11, Anti-Glare Display, Ice Blue",$959.99,0.0,0
744,"HP ProBook 460 G11 16"" Business Laptop 1920 x 1200, WUXGA, IPS, Intel Core Ultra 7 155U, 32GB DDR5 2TB SSD, Windows 11 Pro, Wi-Fi 6E, Bluetooth 5.3, Silver, Secured Core PC",$1369.99,5.0,1
745,"MSI THIN A15 15.6"" 144Hz FHD Gaming Laptop, AMD Ryzen 5 7535HS, 32GB DDR5 1TB SSD, NVIDIA GeForce RTX 4050, Wi-Fi 6E, Win 11 Home, Anti-glare, HDMI, Backlit Keyboard, Black",$1149.99,0.0,0
746,"HP 15.6” FHD 1920x1080 TouchScreen Laptop, Intel Core i5-1334U, 32GB DDR4 1TB SSD, Windows 11 Home, Wi-Fi 6, Long Battery Life, Anti-Glare Display, Natural Silver",$879.99,4.0,1
747,"( Touch Screen ) 4K / UHD ( 3840 x 2160 ) 15.6"" Lenovo ThinkPad P15 Gen 1 Workstation Laptop Intel i7-10850H -32GB Ram - 1 TB SSD- NVIDIA Quadro T1000 Win 11 Pro- Refurbished",$999.99,0.0,0
748,"Refurbished (Excellent) - Lenovo ThinkPad T490 14"" FHD Touchscreen Business Laptop - (Intel Core i7-8665U/32GB RAM/1TB SSD/Windows 11 Pro) - Certified Refurbished",$849.99,5.0,1
749,"Dell - Inspiron 15.6"" FHD 1920 x 1080, Touch Screen Laptop, Copilot AI, 10-core Intel Core i5-1334U 32GB RAM 512GB SSD, Wi-Fi 6, Bluetooth, Windows 11 S mode, Black",$799.99,0.0,0
750,"Dell Inspiron 15.6"" FHD Touchscreen Laptop, Intel Core i7-1355U, 2TB Storage(1TB SSD+1TB Docking Station Set), 32GB RAM, Intel UHD Graphics, Numeric Keypad, Win 11 Pro, Black",$1329,0.0,0
751,"Refurbished (Excellent) - HP EliteBook 830 G8 13.3"" Laptop (Intel Core i7-1185G7/32GB RAM/1TB NVMe SSD/Windows 11 Pro) - Certified Refurbished",$619.99,5.0,1
752,"HP 15.6"" FHD Display (1920 × 1080) Laptop, 12th Gen Intel Core i7-1255U, 32GB DDR4 1TB SSD, Windows 11 Pro, Wi-Fi, Webcam, Multitasking, HP Fast Charge, Black",$939.99,0.0,0
753,"Lenovo Legion Pro 7i Gen 10 Intel Laptop, 16"" Low Blue Light, Intel Core Ultra 9 275HX, 32GB, NVIDIA RTX 5080 GPU 16GB GDDR7, 1TB SSD, For Gaming",$3210.79,4.5,8
754,"Open Box - Dell Insprion 14"" Laptop - Ice Blue (Intel Core Ultra 9 185H/32GB RAM/1TB SSD)",$1080.39,0.0,0
755,"Dell Db16255 16"" Laptop with AMD Ryzen™ AI 7-350 Processor, 1TB SSD, 32 GB RAM, AMD Radeon™ Graphics, Windows 11 Home - Ice Blue",$1649.99,4.69,255
756,"Dell 15 15.6"" FHD 120Hz IPS Laptop, Intel Core 3 100U, 32GB DDR4 1TB SSD, Intel UHD Graphics, Windows 11 Home, Wi-Fi 6, Bluetooth, Lightweight & Portable, Anti-Glare, HDMI, Black",$669.99,0.0,0
757,"Lenovo ThinkPad E16 Gen 2 16"" WUXGA (1920 x 1200) IPS, Intel Core Ultra 7 155H , 32GB DDR5 RAM, 2TB PCIe Gen4 SSD, Intel Arc Graphics, Windows 11 Pro, Wi-Fi 6, Graphite Black",$1499.99,0.0,0
758,"HP 17.3"" HD+ Display Laptop - Intel Core i3 N305, 32GB DDR4 1TB PCIe SSD, Windows 11 Home, Wi-Fi 6, Bluetooth 5.3, HDMI, Privacy Camera, Anti-Glare, HP Fast Charge, Silver",$849.99,0.0,0
759,"Refurbished (Excellent) - HP EliteBook 840 G8 14"" Laptop (Intel Core i7-1185G7 / 32GB RAM / 1TB NVMe SSD / Windows 11 Pro) - Certified Refurbished",$729.99,0.0,0
760,"HP Pavilion Plus 14"" Laptop (Intel Core Ultra 7 with Intel Evo/32GB RAM/1TB SSD)",$1100.3700000000001,4.1,48
761,"Lenovo ThinkBook 16 G7 ARP 16"" WUXGA IPS Business Laptop, AMD Ryzen 7 7735HS, 32GB DDR5 RAM, 1TB PCIe NVMe SSD, AMD Radeon 680M Graphics, Wi-Fi 6E, Windows 11 Pro, Grey",$1099.99,0.0,0
762,"Refurbished (Excellent) - Toshiba A50-J 15.6"" - 32GB RAM, SUPER FAST 1TB M.2 SSD, Intel Quad-Core i7-1165G7 Full HD - 1920 x 1080 - Windows 11 Pro",$499,0.0,0
763,"Refurbished (Excellent) - HP EliteBook 840 G8 14"" Laptop (Intel Core i7-1185G7 / 32GB RAM / 512GB NVMe SSD / Windows 11 Pro) - Certified Refurbished",$699,1.0,2
764,"Refurbished (Excellent) - Dell Latitude 7420 14"" FHD Laptop - (Intel Core i7-1185G7 / 32GB RAM / 512GB SSD / Windows 11 Pro) - Certified Refurbished",$559.5,0.0,0
765,"Dell Inspiron 15.6"" Full HD 1920 x 1080 Touchscreen Laptop, AMD Ryzen 7 7730U, 32GB DDR4 512GB SSD, AMD Radeon Graphics, Windows 11 Home, Thin & Lightweight Design, Black",$809.99,0.0,0
766,"Lenovo ThinkPad X1 Carbon Gen 10 14"" FHD Touchscreen Business Laptop, 12th Intel Core i7-1280P,1TB PCIe SSD, 32GB RAM, Backlit Keyboard, Win 11 Pro, Black, 32GB USB Card",$2849,0.0,0
767,"Open Box - ASUS Vivobook S16 16"" AI Laptop - Matte Grey (AMD Ryzen 7 260/32GB RAM/1TB SSD/Windows 11 Home)",$860.39,0.0,0
768,"Lenovo ThinkPad T14 Gen 6 14"" Laptop (Intel Core Ultra 7 vPro 268V/32GB RAM/512GB SSD/ARC 140V Graphics/ Windows 11 Pro) 3-Years Lenovo Warranty - (21QHS0E600)",$1949,0.0,0
769,"Refurbished (Excellent) MSI Stealth 16 Studio 16"" FHD+ 144Hz Gaming Laptop, Intel Core i9-13900H, 32GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 4060, Wi-Fi 6E, Windows 11 Home",$1499.99,0.0,0
770,"HP 15.6"" Full HD TouchScreen Laptop 1920 x 1080, Intel Core i7-1355U, 32GB RAM 2TB SSD, Windows 11 Home, Microsoft Copilot, Wi-Fi 6, Natural Silver",$1169.99,0.0,0
771,"HP 250 G9 15.6"" Business and Student Laptop, Intel Celeron N4500, 32GB RAM 1TB SSD, HD Anti-Glare Display, Lightweight Office Laptop, Windows 11 Home, USB-C, RJ-45, HDMI, Black",$649.99,0.0,0
772,"Dell XPS 14.5"" Laptop - Platinum Silver (Intel Core Ultra 7 155H/32GB RAM/1TB SSD/RTX 4050)",$1800.3700000000001,5.0,2
773,"HP 250 G9 15.6"" Business and Student Laptop, Intel Celeron N4500, 32GB RAM, 512GB SSD, HD Anti-Glare Display, Lightweight Office Laptop, Windows Ready, USB-C, RJ-45, HDMI, Black",$585,0.0,0
774,"HP 15.6"" FHD Display (1920 × 1080) Laptop, 12th Gen Intel Core i7-1255U, 32GB DDR4 512GB SSD, Windows 11 Pro, Wi-Fi, Webcam, Multitasking, HP Fast Charge, Black",$869.99,1.0,1
775,"Refurbished (Excellent) MSI Thin GF63 15.6"" FHD 144Hz Gaming Laptop, Intel Core i7-12650H, 32GB DDR4 RAM, 1TB SSD, NVIDIA GeForce RTX 3050, Wi-Fi 6, Windows 11 Home, Black",$959.99,0.0,0
776,"Open Box - ASUS Vivobook S16 16"" Laptop - Neutral Black (Intel Core Ultra 7 255H/32GB RAM/1TB SSD)",$1509.99,0.0,0
777,"Refurbished (Excellent) - Dell Latitude 7420 14"" FHD Touchscreen Laptop - (Intel Core i7-1185G7 / 32GB RAM / 2TB SSD / Windows 11 Pro) - Certified Refurbished",$719.99,0.0,0
778,"Lenovo ThinkPad E16 Gen 2 2025 Laptop, 16-Core Intel Core Ultra 7 155H, 16"" WUXGA IPS Display, Intel GPU, 32GB DDR5 2TB SSD, non-backlit keyboard, Thunderbolt 4, Wi-Fi 6, Win11 Pro",$1699.99,4.0,2
779,"HP - 15.6"" Touch-Screen Laptop for Student and Business - Intel Core i5-1235u - 32GB Memory - 2TB SSD - Natural Silver - Intel Iris Xe Graphics - Windows 11 Home - Wi-Fi 6E",$969.99,0.0,0
780,"Refurbished (Excellent) – Lenovo ThinkPad P15 Gen 2 15.6"" Mobile Workstation – Black (Intel Core i7-11850H/32GB RAM/1TB SSD/Windows 11 Pro/NVIDIA T1200) - Certified Refurbished",$1085,0.0,0
781,"Open Box - ASUS Vivobook S16 16"" AI Laptop - Matte Grey (AMD Ryzen 5 220/32GB RAM/512GB SSD/Windows 11 Home)",$720.39,0.0,0
782,"HP OMEN 16"" 2K IPS sRGB 144Hz (1920x1200) Gaming Laptop, Intel Core 7-240H, 32GB DDR5 2TB SSD, GeForce RTX 5070 (8GB GDDR7), Backlit RGB Keyboard, Fast Charge, DTS:X Audio, Wi-Fi 6",$2239.99,0.0,0
783,"Open Box - Lenovo Yoga Slim 7i Aura Edition 15.3"" Touchscreen Copilot+ PC Laptop (Intel Core Ultra 7 258V/32GB RAM/1TB SSD)",$1539.99,0.0,0
784,"Open Box - HP 17.3"" HD+ BrightView Laptop, Intel Celeron N4120, 1TB SSD, 32GB RAM, Intel UHD Graphics, Numeric Keypad, HD Webcam, Wi-Fi, Windows 11 Home, Rose Gold",$829,4.26,683
785,ASUS ROG Strix G18 Gaming Laptop ( 18” ROG Nebula Display / Intel Core Ultra 9 275HX / NVIDIA GeForce RTX 5070 / 32 GB RAM / 2TB SSD / Windows 11 Pro / G815LP-XS97),$3599.4,5.0,9
786,"Dell Inspiron 14"" FHD+ Display Laptop, Intel Core i5-1334U, 32GB DDR5 1TB SSD, Wi-Fi 6, TPM Security, Backlit Keyboard, Adaptive Thermals, Business-Ready, Black",$859.99,0.0,0
787,"MSI VenturePro 16"" Laptop - Solid Grey (Intel Core 9 - 270H/32GB RAM/1TB SSD/RTX 5060/Windows 11)",$2100.39,0.0,0
788,"HP 15.6"" HD Laptop for Students, Intel® Core™ i7-1355U, Processor Cores 10, 32GB DDR4 1TB SSD, Windows 11 Home, HDMI, Webcam, Wi-Fi 6, Bluetooth 5.3, Black",$1049.99,0.0,0
789,"Refurbished (Good) - Lenovo ThinkPad T14 Gen 2 14"" Laptop - (Intel Core i7-1185G7/512GB SSD/32GB RAM/Windows 11 Pro)",$528.79,0.0,0
790,"HP ProBook 460 G11 16"" Business Laptop 1920 x 1200, WUXGA, IPS, Intel Core Ultra 7 155U, 32GB DDR5 512GB SSD, Windows 11 Pro, Wi-Fi 6E, Bluetooth 5.3, Silver, Secured Core PC",$1199.99,0.0,0
791,"Refurbished (Excellent) - Dell Latitude 7420 14"" Touchscreen FHD Laptop - (Intel Core i7-1185G7 / 32GB RAM / 256GB SSD / Windows 11 Pro) - Certified Refurbished",$509.99,0.0,0
792,"Acer Nitro V 15.6"" FHD Gaming Laptop, Intel Core i7-13620H, 32GB DDR4 RAM, 2TB SSD, NVIDIA GeForce RTX 5060 8GB, 165Hz IPS Display, Wi-Fi 6, Windows 11 Home",$1599.99,0.0,0
793,"Lenovo ThinkPad T14s Gen 6 14"" WUXGA IPS Business Laptop, AMD Ryzen 7 PRO 360, 32GB LPDDR5X RAM, 2TB SSD, AMD Radeon 880M, Wi-Fi 7, Windows 11 Pro, French Bilingual Keyboard",$1399.99,0.0,0
794,"Open Box - ASUS Vivobook S 15 OLED 15.6"" Copilot+ PC Laptop - Cool Silver (Snapdragon X Elite/32GB RAM/1TB SSD)",$1059.97,3.0,2
795,"Refurbished (Excellent) - HP EliteBook 850 G8 15.6"" FHD Laptop - (Intel Core i7-1185G7/32GB RAM/1TB SSD/Windows 11 Pro) - Certified Refurbished",$744.99,0.0,0
796,"Refurbished (Excellent)- Dell Latitude 7420 14""Touchscreen Business Laptop 1920 x 1080, Intel Core i7-1185G7 3.0 GHz, 32GB 1TB, Intel Iris Xe, Thunderbolt 4, Windows 11 Pro, Grey",$619.99,1.0,1
797,"Refurbished (Excellent) Lenovo ThinkPad T490 20RY0002US Laptop | 14"" 1920x1080 FHD | Core i7 - 10510U Touchscreen - 512GB SSD Hard Drive - 32GB RAM | 4 cores @ 4.9 GHz Win 11 Pro",$479.98,0.0,0
798,"Lenovo ThinkPad E16 Business Laptop 16.0"" WUXGA Display (AMD Ryzen 7 7735U, 32GB DDR5, 2TB PCIe SSD, AMD Radeon 660M, Backlit KB, Fingerprint, Thunderbolt 4, Win 11 Pro)",$1369.99,0.0,0
799,"Open Box - ASUS ProArt PX13 13.3"" OLED Touchscreen 2-in-1 Laptop (AMD Ryzen AI 9 HX 370/32GB RAM/1TB SSD)",$2470.39,2.33,3
800,"Open Box - ASUS Vivobook S16 16"" AI Laptop - Matte Grey (AMD Ryzen 7 260/32GB RAM/1TB SSD/Windows 11 Home)",$859.99,0.0,0
801,"HP 15.6"" FHD Touchscreen Laptop, AMD Ryzen 7 5825U, 32GB DDR4 RAM, 1TB PCIe NVMe SSD, AMD Radeon Graphics, Wi-Fi 6, Windows 11 Home, Black",$939.99,0.0,0
802,"Open Box - Dell Plus 14"" Copilot+ PC Laptop - Ice Blue (Intel Core Ultra 7 - 258V /32GB RAM/1TB SSD)",$1530.39,0.0,0
803,"Refurbished (Excellent) – Dell Precision 7540 15.6"" Mobile Workstation Laptop (Intel Core i7-9850H/32GB RAM/512GB SSD/NVIDIA Quadro T1000/Windows 11 Pro) - Certified Refurbished",$749.99,3.0,1
804,"Brand New -Yoga Slim 7 15ILL9 - Type 83HM - 15.3"",2.8K - Ultra 7 258V - 32GB RAM - 512GB SSD - Windows 11 - 1Year warranty",$1464.89,0.0,0
805,"Dell Inspiron 14"" FHD+ Display Laptop, Intel Core i5-1334U, 32GB DDR5 512GB SSD, Wi-Fi 6, TPM Security, Backlit Keyboard, Adaptive Thermals, Business-Ready, Black",$799.99,0.0,0
806,"MSI Thin 15.6"" FHD 144Hz IPS Gaming Laptop, Intel Core i5-13420H, RTX 3050, 32GB DDR4 1TB SSD, Enhanced & Backlit Keyboard, Wi-Fi 6E, Lightweight, Long Battery Life, Windows 11",$1019.99,0.0,0
807,"Dell Db06250 16"" Laptop with Intel® Core™ Ultra 7-258V Processor, 1TB SSD, 32 GB RAM, Intel® Arc™ Graphics, Windows 11 Home - Midnight Blue",$1999.99,0.0,0
808,"Refurbished (Excellent) Dell Precision 5570 Workstation Laptop (2022) | 15.6"" 3840x2400 4k | Core i7-12800H - 1TB SSD Hard Drive - 32GB RAM - Nvidia RTX A2000 | 14 cores @ 4.8",$1279.99,0.0,0
809,"Dell Pro Pb16255 16"" Laptop with AMD Ryzen™ AI 7 PRO-350 Processor, 512GB SSD, 32 GB RAM, Windows 11 Pro - Aluminum",$2406.87,0.0,0
810,"Dell - Inspiron 15.6"" FHD 1920 x 1080, Touch Screen Laptop, Copilot AI, 10-core Intel Core i5-1334U 32GB RAM 2TB SSD, Wi-Fi 6, Bluetooth, Windows 11 S mode, Black",$949.99,0.0,0
811,"Lenovo Legion Pro 5 Gen 10 AMD Laptop, 16"" Low Blue Light, Ryzen 9 9955HX, 32GB, NVIDIA RTX 5070 GPU 8GB GDDR7, 1TB SSD, For Gaming",$2575.79,5.0,2
812,"Acer Aspire Lite 15.6"" FHD IPS Laptop, Ryzen 7 5700U, 32GB DDR4 512GB SSD, Lightweight & Portable, USB-C, Windows 11 with Copilot AI, Wi-Fi 6, Long Battery Life, Silver",$735,0.0,0
813,"Open Box - HP EliteBook 840 G11 14"" Touch Screen Laptop, Intel Core Ultra 5 125U 1.3GHz, 32GB RAM, 1TB NVMe, HDMI, Windows 11 Pro.",$998.98,0.0,0
814,"Refurbished (Excellent) - Toshiba A50-K 15.6"" - 32GB RAM, SUPER FAST 1TB M.2 SSD, Intel Quad-Core i7-1270P 12th Gen Full HD - 1920 x 1080 - Windows 11 Pro",$509.99,0.0,0
815,"HP 15.6"" FHD Display (1920 × 1080) Laptop, 12th Gen Intel Core i7-1255U, 32GB DDR4 2TB SSD, Windows 11 Pro, Wi-Fi, Webcam, Multitasking, HP Fast Charge, Black",$1029.99,1.0,1
816,"MSI Thin 15.6"" FHD 144Hz IPS Gaming Laptop, Intel Core i5-13420H, 32GB DDR4 1TB SSD, GeForce RTX 4050, Wi-Fi 6E, Windows 11, Backlit Keyboard, Bluetooth 5.3, Long Battery Life",$1099.99,0.0,0
817,"Lenovo Yoga Slim 9i Laptop, 14"" Camera Under Display, Intel Core Ultra 7 258V, 32GB, 1TB SSD",$2299,4.63,8
818,"HP 15.6"" FHD IPS Laptop, Intel N100 Processor, 32GB DDR4 128GB SSD, Intel UHD Graphics, Windows 11 Home, Copilot AI Key, Wi-Fi 6, Bluetooth 5.3, Lightweight, Natural Silver",$539.99,0.0,0
819,"Open Box Lenovo ThinkPad T14 Gen 5 AMD Ryzen 5 PRO 8540U 32GB DDR5 512GB SSD 14"" WUXGA Touchscreen Copilot+PC 3-Years Warranty",$1149,5.0,1
820,"Open Box Dell Plus 16-in Large Touchscreen, Gaming on Intel Ultra 9 288V w/ Arc Graphics, 32GB RAM, 2TB SSD, Finger/Face Unlock, High-end Copilot+ (48 TOPS NPU for AI), Ice Blue",$1699.99,0.0,0
821,"Open Box - ASUS Vivobook S16 16"" AI Laptop - Matte Grey (AMD Ryzen 7 260/32GB RAM/1TB SSD/Windows 11 Home)",$859.97,0.0,0
822,"Open Box - HP EliteBook 840 G11 Intel® Core™ Ultra 5 125U, 32GB RAM, 1TB SSD, 14"" (1920x1080) TOUCH, AI, WiFi6+BT5.3",$1099.98,0.0,0
823,"ASUS ROG Strix SCAR 16"" Gaming Laptop - Black (Intel Core Ultra 9 - 275HX/32GB RAM/2TB SSD/RTX 5080)",$4999.4,4.85,20
824,"Brand New - Microsoft Surface Laptop 6 13.5"" Touchscreen – Intel Core Ultra 7 165H, 32GB RAM, 512GB SSD, Windows 11 Pro – Matte Black (Business Laptop)",$1999.99,0.0,0
825,"Refurbished (Excellent) Dell Latitude 7430 14"" FHD Touch i7 1265U 32GB 256GB Win 11 Pro",$549.99,0.0,0
826,"Lenovo Thinkpad P16s Gen 3 16"" Laptop Workstation, Intel Core Ultra 7-155H, NVIDIA RTX 500, 32GB DDR5 RAM, 1TB SSD Nvme, Windows 11 Pro",$2760.41,0.0,0
827,"Refurbished (Good) - Lenovo ThinkPad P15 Gen 1 (Intel Core i7-10850H, 32GB RAM, 1TB SSD, Nvidia T1000, Windows 11, 15.6"" FHD)",$744.7,3.67,3
828,"Refurbished (Good) Lenovo ThinkPad T14 Gen 1 14"" FHD i5 10210U @ 4.2 GHz 32GB DDR4 256GB SSD Win 11 Pro",$349,0.0,0
829,"ASUS TUF Gaming A18 Laptop with AMD Ryzen 7 260, GeForce RTX 5060, 32GB RAM, 2TB SSD, 18″ WUXGA 1200p Display, Wi-Fi 6, Backlit Keyboard, Air Cooling, Windows 11 Home",$1999.99,0.0,0
830,"Asus ExpertBook B5 B5404 14"" Notebook Black (Intel Core Ultra 7 155H/32 GB RAM/1 TB SSD/Intel Arc Graphics/Windows 11 Pro) - English - (B5404CMA-P73-CA)",$1875.3700000000001,4.33,3
831,"Open Box - Lenovo ThinkPad T14 Gen 4 Intel® Core™ i7-1355U, 32GB RAM, 1TB SSD, 14"" (1920x1200), WiFi 6E + BT, WIN 11 PRO",$1249.91,0.0,0
832,"HP ProBook 460 G11 16"" Laptop, WUXGA IPS Display, Intel Core Ultra 7 155U, 32GB DDR5 1TB SSD Windows 11 Pro, Fingerprint Reader, Wi-Fi 6, Backlight Keyboard, Silver, Lightweight",$1269.99,0.0,0
833,"Refurbished (Excellent) - Lenovo ThinkPad T14 Gen 1, 14"" Laptop, Full HD 1920x1080, Intel Core i7-10th Gen. 1.8GHz, 32GB RAM, 1TB NVMe, HDMI, Windows 11 Pro.",$699,0.0,0
834,"Open Box - DELL 14 PLUS DB14250 - 14"" QHD - Intel Core Ultra 7 - 258V - 32GB RAM - 1tb SSD - Win 11 Home",$1048.99,0.0,0
835,"HP 14"" HD Laptop, Intel Core i3-N305, 32GB DDR4 RAM, 512GB PCIe NVMe SSD, Intel UHD Graphics, Anti-Glare Display, Windows 11 Home, Wi-Fi 6, Natural Silver",$619.99,0.0,0
836,"Lenovo ThinkPad E14 IPS 14"" Laptop, Ryzen 7-7735U, 32GB DDR5 2TB, AMD Radeon 680M, Windows 11 Pro, Dolby Audio, Ultra Light, Long Battery Life, Wi-Fi 6, Bluetooth 5.3, Grey",$1339.99,0.0,0
837,"Acer Nitro V 15 Gaming Laptop with Intel Core i5-13420H, GeForce RTX 4050, 32GB RAM, 1TB SSD, FHD IPS Display, Wi-Fi 6, Backlit Keyboard, Windows 11 Home",$1199.99,0.0,0
838,"Dell 15 15.6"" FHD Business Laptop, Intel Core i7-1355U,2TB Storage(1TB SSD+1TB Docking Station Set),32GB RAM, Intel UHD Graphics, Backlit Keyboard, Number Pad, Win 11 Pro, Silver",$1299,0.0,0
839,"Dell 5420, 14"" FHD Screen 1080, Casual Gaming on Intel® 11th Gen i7 w/ Iris® Xe Graphics, Highspeed 1TB SSD, 32GB RAM, Refurbished(Good), Backlit Keys, Backpack, Win11",$649.99,0.0,0
840,"Lenovo ThinkPad E16 Gen 2 16"" WUXGA (1920 x 1200) IPS, Intel Core Ultra 7 155H , 32GB DDR5 RAM, 512GB PCIe Gen4 SSD, Intel Arc Graphics, Windows 11 Pro, Wi-Fi 6, Graphite Black",$1349.99,0.0,0
